tree,species,latin_binomial,family,tree_part,wsg,region,village,lat,lon
082_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.674,Fandriana,Fiadanana,-20.454444,47.601389
082_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.724,Fandriana,Fiadanana,-20.454444,47.601389
082_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.66,Fandriana,Fiadanana,-20.454444,47.601389
082_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.692,Fandriana,Fiadanana,-20.454444,47.601389
083_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.518,Fandriana,Fiadanana,-20.454444,47.601389
083_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.553,Fandriana,Fiadanana,-20.454444,47.601389
083_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.544,Fandriana,Fiadanana,-20.454444,47.601389
083_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.547,Fandriana,Fiadanana,-20.454444,47.601389
084_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.72,Fandriana,Fiadanana,-20.454444,47.601389
084_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.719,Fandriana,Fiadanana,-20.454444,47.601389
084_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.642,Fandriana,Fiadanana,-20.454444,47.601389
084_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.71,Fandriana,Fiadanana,-20.454444,47.601389
085_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.581,Fandriana,Fiadanana,-20.454444,47.601389
085_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.596,Fandriana,Fiadanana,-20.454444,47.601389
085_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.631,Fandriana,Fiadanana,-20.454444,47.601389
085_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.624,Fandriana,Fiadanana,-20.454444,47.601389
086_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.673,Fandriana,Fiadanana,-20.454444,47.601389
086_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.692,Fandriana,Fiadanana,-20.454444,47.601389
086_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.68,Fandriana,Fiadanana,-20.454444,47.601389
086_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.646,Fandriana,Fiadanana,-20.454444,47.601389
087_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.567,Fandriana,Fiadanana,-20.454444,47.601389
087_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.703,Fandriana,Fiadanana,-20.454444,47.601389
087_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.721,Fandriana,Fiadanana,-20.454444,47.601389
087_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.67,Fandriana,Fiadanana,-20.454444,47.601389
088_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.681,Fandriana,Fiadanana,-20.454444,47.601389
088_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.676,Fandriana,Fiadanana,-20.454444,47.601389
088_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.71,Fandriana,Fiadanana,-20.454444,47.601389
088_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.648,Fandriana,Fiadanana,-20.454444,47.601389
089_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.648,Fandriana,Fiadanana,-20.454444,47.601389
089_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.267,Fandriana,Fiadanana,-20.454444,47.601389
089_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.648,Fandriana,Fiadanana,-20.454444,47.601389
089_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.673,Fandriana,Fiadanana,-20.454444,47.601389
090_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,branch,0.522,Fandriana,Fiadanana,-20.454444,47.601389
090_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_base,0.688,Fandriana,Fiadanana,-20.454444,47.601389
090_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_middle,0.721,Fandriana,Fiadanana,-20.454444,47.601389
090_Fandriana,Weinmannia sp. L.,Weinmannia sp.,Cunoniaceae,trunk_top,0.706,Fandriana,Fiadanana,-20.454444,47.601389
001_Fort-Dauphin Dry,Commiphora sp. Jacq.,Commiphora sp.,Burseraceae,branch,0.228,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
001_Fort-Dauphin Dry,Commiphora sp. Jacq.,Commiphora sp.,Burseraceae,trunk_base,0.187,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
001_Fort-Dauphin Dry,Commiphora sp. Jacq.,Commiphora sp.,Burseraceae,trunk_middle,0.2,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
001_Fort-Dauphin Dry,Commiphora sp. Jacq.,Commiphora sp.,Burseraceae,trunk_top,0.232,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
002_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,branch,0.253,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
002_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_base,0.241,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
002_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_middle,0.222,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
002_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_top,0.268,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
003_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,branch,0.266,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
003_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_base,0.218,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
003_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_middle,0.222,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
003_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_top,0.238,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
004_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,branch,0.331,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
004_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_base,0.17,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
004_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_middle,0.167,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
004_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_top,0.269,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
005_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,branch,0.345,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
005_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_base,0.267,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
005_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_middle,0.322,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
005_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_top,0.268,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
006_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,branch,0.266,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
006_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_base,0.208,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
006_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_middle,0.188,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
006_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_top,0.197,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
007_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,branch,0.354,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
007_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_base,0.226,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
007_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_middle,0.185,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
007_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_top,0.247,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
008_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,branch,0.417,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
008_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_base,0.285,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
008_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_middle,0.21,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
008_Fort-Dauphin Dry,Commiphora lamii H. Perrier,Commiphora lamii,Burseraceae,trunk_top,0.3,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
009_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,branch,0.26,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
009_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_base,0.168,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
009_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_middle,0.171,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
009_Fort-Dauphin Dry,Commiphora simplicifolia H. Perrier,Commiphora simplicifolia,Burseraceae,trunk_top,0.196,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
010_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,branch,0.404,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
010_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_base,0.375,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
010_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_middle,0.432,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
010_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_top,0.36,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
011_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,branch,0.368,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
011_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_base,0.335,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
011_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_middle,0.345,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
011_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_top,0.307,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
012_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,branch,0.324,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
012_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_base,0.474,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
012_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_middle,0.505,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
012_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_top,0.297,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
013_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,branch,0.268,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
013_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_base,0.333,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
013_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_middle,0.332,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
013_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_top,0.311,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
014_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,branch,0.374,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
014_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_base,0.526,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
014_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_middle,0.405,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
014_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_top,0.389,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
015_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,branch,0.445,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
015_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_base,0.461,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
015_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_middle,0.484,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
015_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_top,0.453,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
016_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,branch,0.373,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
016_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_base,0.377,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
016_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_middle,0.339,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
016_Fort-Dauphin Dry,Euphorbia tirucalli L.,Euphorbia tirucalli,Euphorbiaceae,trunk_top,0.375,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
017_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,branch,0.409,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
017_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_base,0.417,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
017_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_middle,0.43,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
017_Fort-Dauphin Dry,Euphorbia stenoclada Baill.,Euphorbia stenoclada,Euphorbiaceae,trunk_top,0.378,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
018_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,branch,0.504,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
018_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_base,0.436,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
018_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_middle,0.414,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
018_Fort-Dauphin Dry,Euphorbia laro Drake,Euphorbia laro,Euphorbiaceae,trunk_top,0.458,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
019_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.236,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
019_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.32,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
019_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.256,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
020_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_base,0.383,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
020_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_middle,0.391,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
020_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_top,0.395,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
021_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.259,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
021_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.211,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
021_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.131,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
022_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.263,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
022_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.247,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
022_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.259,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
023_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_base,0.413,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
023_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_middle,0.444,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
023_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_top,0.391,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
024_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.252,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
024_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.31,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
024_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.254,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
025_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.287,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
025_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.266,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
025_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.236,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
026_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_base,0.454,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
026_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_middle,0.475,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
026_Fort-Dauphin Dry,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,Didieraceae,trunk_top,0.35,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
027_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_base,0.299,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
027_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_middle,0.318,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
027_Fort-Dauphin Dry,Alluaudia procera (Drake) Drake,Alluaudia procera,Didieraceae,trunk_top,0.205,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
028_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.686,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
028_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.752,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
028_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.696,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
028_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.688,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
029_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.63,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
029_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.674,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
029_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.62,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
029_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.646,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
030_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.656,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
030_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.772,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
030_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.683,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
030_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.691,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
031_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.707,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
031_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.717,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
031_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.76,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
032_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.753,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
032_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.767,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
032_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.702,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
033_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.716,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
033_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.794,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
033_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.759,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
033_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.708,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
034_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.661,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
034_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.871,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
034_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.821,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
034_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_top,0.82,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
035_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,branch,0.721,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
035_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_base,0.835,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
035_Fort-Dauphin Dry,Cedrelopsis grevei Baill.,Cedrelopsis grevei,Meliaceae,trunk_middle,0.804,Fort-Dauphin Dry,Manavy,-24.954722,45.753889
